Dates	Ticker	Weight
31/10/2013	BIIB UW Equity	0.089213
31/10/2013	BMRN UW Equity	0.025107
31/10/2013	CADX UW Equity	0.001210
31/10/2013	CASC UW Equity	0.000320
31/10/2013	CBIO UW Equity	0.000456
31/10/2013	CBST UW Equity	0.013090
31/10/2013	CELG UW Equity	0.082556
31/10/2013	CERS UQ Equity	0.001255
31/10/2013	CLDX UW Equity	0.005293
31/10/2013	CLVSQ UW Equity	0.004399
31/10/2013	CRIS UQ Equity	0.000930
31/10/2013	DNDNQ UW Equity	0.001156
31/10/2013	DYAX UQ Equity	0.002837
31/10/2013	ECYT UW Equity	0.001073
31/10/2013	ENDPQ UW Equity	0.014247
31/10/2013	ENZN UW Equity	0.000185
31/10/2013	EXEL UW Equity	0.002589
31/10/2013	FOLD UQ Equity	0.000300
31/10/2013	FRTX UW Equity	0.000309
31/10/2013	FURX UW Equity	0.001149
31/10/2013	GERN UW Equity	0.001450
31/10/2013	GEVA UW Equity	0.004444
31/10/2013	GHDX UW Equity	0.002614
31/10/2013	GILD UW Equity	0.091667
31/10/2013	GRFS UW Equity	0.008521
31/10/2013	HALO UW Equity	0.003765
31/10/2013	HITK UW Equity	0.001671
31/10/2013	HPTX UQ Equity	0.001148
31/10/2013	IDIX UW Equity	0.001257
31/10/2013	ILMN UW Equity	0.033376
31/10/2013	IMGN UW Equity	0.003996
31/10/2013	IMMU UQ Equity	0.000897
31/10/2013	INCY UW Equity	0.017029
31/10/2013	INFI UW Equity	0.001855
31/10/2013	INVA UW Equity	0.011209
31/10/2013	IONS UW Equity	0.010944
31/10/2013	IPXL UW Equity	0.003981
31/10/2013	IRWD UW Equity	0.002613
31/10/2013	ITMN UW Equity	0.003294
31/10/2013	JAZZ UW Equity	0.015053
31/10/2013	LGND UQ Equity	0.003018
31/10/2013	LMNX UW Equity	0.002303
31/10/2013	LUMO UQ Equity	0.001228
31/10/2013	LXRX UW Equity	0.003515
31/10/2013	MACK UQ Equity	0.000781
31/10/2013	MDCO UW Equity	0.006037
31/10/2013	MDGL UQ Equity	0.000894
31/10/2013	MDVN UW Equity	0.012843
31/10/2013	MNKD UQ Equity	0.004210
31/10/2013	MNTA UW Equity	0.002445
31/10/2013	MYGN UW Equity	0.005595
31/10/2013	MYL UW Equity	0.041247
31/10/2013	NBIX UW Equity	0.001806
31/10/2013	NKTR UW Equity	0.003140
31/10/2013	NPSP UQ Equity	0.008327
31/10/2013	NVAX UW Equity	0.001846
31/10/2013	NVLNF UW Equity	0.000634
31/10/2013	OMER UQ Equity	0.000851
31/10/2013	ONCT UQ Equity	0.000308
31/10/2013	OREXQ UW Equity	0.001378
31/10/2013	OSIR UQ Equity	0.001253
31/10/2013	PACB UW Equity	0.000765
31/10/2013	PCRX UW Equity	0.004800
31/10/2013	PDLI UW Equity	0.003232
31/10/2013	PGNX UW Equity	0.000632
31/10/2013	PSTV UQ Equity	0.000395
31/10/2013	QCOR UW Equity	0.010503
31/10/2013	QGEN UW Equity	0.015482
31/10/2013	REGN UW Equity	0.075290
31/10/2013	RGEN UW Equity	0.000993
31/10/2013	RIGL UW Equity	0.000771
31/10/2013	RPTP UQ Equity	0.002447
31/10/2013	SAVA UW Equity	0.000474
31/10/2013	SCLN UW Equity	0.000733
31/10/2013	SCMP UQ Equity	0.000751
31/10/2013	SGEN UW Equity	0.013427
31/10/2013	SGMO UW Equity	0.001609
31/10/2013	SGYPQ UQ Equity	0.001039
31/10/2013	SHPG UW Equity	0.012533
31/10/2013	SIGA UQ Equity	0.000514
31/10/2013	SLXP UW Equity	0.012623
31/10/2013	SNTS UW Equity	0.004417
31/10/2013	SPPI UW Equity	0.001551
31/10/2013	SQNM UW Equity	0.000632
31/10/2013	SRPT UQ Equity	0.003724
31/10/2013	SUPN UQ Equity	0.000624
31/10/2013	SVA UW Equity	0.000866
31/10/2013	TECH UW Equity	0.009185
31/10/2013	UTHR UW Equity	0.012607
31/10/2013	VNDA UQ Equity	0.000677
31/10/2013	VPHM UW Equity	0.007256
31/10/2013	VRTX UW Equity	0.036940
31/10/2013	VVUSQ UW Equity	0.002701
31/10/2013	XNPT UW Equity	0.000711
31/10/2013	XOMA UQ Equity	0.001182
